language,country-code,geoId,name,local-name,trimmed-name,is-exclude
jp,VN,30015587,Tran Te Xuong Ward,トラン・テ・ズオン区,トラン・テ・ズオン,TRUE
jp,VN,30015586,Tran Quang Khai Ward,トラン・クアン・カイ区,トラン・クアン・カイ,TRUE
jp,VN,30015576,Nguyen Du Ward,グエン・ズー区,グエン・ズー,TRUE
jp,VN,30015579,Phan Dinh Phung Ward,ファン・ディン・フン区,ファン・ディン・フン,TRUE
jp,VN,30015577,Ngo Quyen Ward,ゴ・クエン区,ゴ・クエン,TRUE
jp,VN,30015583,Thong Nhat Ward,トン・ニャット区,トン・ニャット,TRUE
jp,VN,30015570,Ba Trieu Ward,バ・トリエウ区,バ・トリエウ,TRUE
jp,VN,30015578,Nang Tinh Ward,ナンティン区,ナンティン,TRUE
jp,VN,30015574,Loc Ha Ward,ロック・ハー区,ロック・ハー,TRUE
jp,VN,30015571,Cua Bac Ward,クア・バック区,クア・バック,TRUE
jp,VN,30015601,Vi Xuyen Ward,ヴィ・スエン区,ヴィ・スエン,TRUE
jp,VN,30015600,Vi Hoang Ward,ヴィ・ホアン区,ヴィ・ホアン,TRUE
jp,VN,30015572,Cua Nam Ward,クア・ナム区,クア・ナム,TRUE
jp,VN,30015573,Ha Long Ward,ハロン区,ハロン,TRUE
jp,VN,30015589,Tran Dang Ninh Ward,トラン・ダン・ニン区,トラン・ダン・ニン,TRUE
jp,VN,30015575,Loc Vuong Ward,ロック・ヴオン区,ロック・ヴオン,TRUE
jp,VN,30015584,Truong Thi Ward,チュオン・ティ区,チュオン・ティ,TRUE
jp,VN,10010395,Lien Chieu District,リエンジュー地区,リエンジュー地,TRUE
jp,VN,30012378,Hoa Hiep Nam Ward,ホア・ヒエップ・ナム区,ホア・ヒエップ・ナム,TRUE
jp,VN,30012379,Hoa Khanh Bac Ward,ホア・カイン ・バック区,ホア・カイン ・バック,TRUE
jp,VN,30012384,Hoa Minh Ward,ホアミン区,ホアミン,TRUE
jp,VN,30012383,Hoa Khanh Nam Ward,ホアカンナム区,ホアカンナム,TRUE
jp,VN,30012377,Hoa Hiep Bac Ward,ホア・ヒエップ・バック区,ホア・ヒエップ・バック,TRUE
jp,VN,10010303,Son Tra District,ソンチャ地区,ソンチャ地,TRUE
jp,VN,30011059,Tho Quang Ward,トー・クオン区,トー・クオン,TRUE
jp,VN,30011066,Phuoc My Ward,フオック・ミー区,フオック・ミー,TRUE
jp,VN,30011068,An Hai Dong Ward,アン・ハイ・ドン区,アン・ハイ・ドン,TRUE
jp,VN,30011067,An Hai Tay Ward,アン・ハイタイ区,アン・ハイタイ,TRUE
jp,VN,30011062,Man Thai Ward,マン・タイ区,マン・タイ,TRUE
jp,VN,30011060,Nai Hien Dong Ward,ナイ・ヒエン・ドン区,ナイ・ヒエン・ドン,TRUE
jp,VN,30011064,An Hai Bac Ward,アン・ハイ・バク区,アン・ハイ・バク,TRUE
jp,VN,10010491,Ngu Hanh Son District,グーハンソン地区,グーハンソン地,TRUE
jp,VN,30011049,My An Ward,ミー・アン区,ミー・アン,TRUE
jp,VN,30011058,Hoa Hai Ward,ホアハイ区,ホアハイ,TRUE
jp,VN,30011052,Hoa Quy ward,ホア・クイ区,ホア・クイ,TRUE
jp,VN,30011051,Khue My Ward,クエ・ミー区,クエ・ミー,TRUE
jp,VN,30010255,Cam Le District,カム・レ地区,カム・レ地,TRUE
jp,VN,30012388,Hoa Tho Tay Ward,ホア・トー・タイ区,ホア・トー・タイ,TRUE
jp,VN,30012389,Hoa Tho Dong Ward,ホア・トー・ドン区,ホア・トー・ドン,TRUE
jp,VN,30012387,Hoa An Ward,ホア・アン区,ホア・アン,TRUE
jp,VN,30012390,Hoa Xuan Ward,ホア・スアン区,ホア・スアン,TRUE
jp,VN,30012386,Hoa Phat Ward,ホア・ファット区,ホア・ファット,TRUE
jp,VN,30012385,Khue Trung Ward,クエチュン区,クエチュン,TRUE
jp,VN,10010296,Hoa Vang District,ホアヴァン地区,ホアヴァン地,TRUE
jp,VN,30012396,Hoa Phu Commune,ホアフー村,ホアフー,TRUE
jp,VN,10010082,Thanh Khe District,タインケー地区,タインケー地,TRUE
jp,VN,30012367,Thanh Khe Tay Ward,タンケータイ区,タンケータイ,TRUE
jp,VN,30012376,Hoa Khe Ward,ホア・ケー区,ホア・ケー,TRUE
jp,VN,30012374,Thac Gian Ward,タック・ジャン区,タック・ジャン,TRUE
jp,VN,30012371,Tan Chinh ward,タンチン区,タンチン,TRUE
jp,VN,30012373,Vinh Trung Ward,ヴィン・トルン区,ヴィン・トルン,TRUE
jp,VN,30012375,An Khe Ward,アンケー区,アンケー,TRUE
jp,VN,30012365,Tam Thuan Ward,タム・トゥアン区,タム・トゥアン,TRUE
jp,VN,30012372,Chinh Gian Ward,チン・ジアン区,チン・ジアン,TRUE
jp,VN,30012370,Xuan Ha Ward,スアン・ハ区,スアン・ハ,TRUE
jp,VN,10010275,Hai Chau District,ハイチャウ地区,ハイチャウ地,TRUE
jp,VN,30011090,Hoa Thuan Tay Ward,ホア・トゥアンタイ区,ホア・トゥアンタイ,TRUE
jp,VN,30011082,Hai Chau 1 Ward,ハイ・チャウ1区,ハイ・チャウ1,TRUE
jp,VN,30011086,Hai Chau 2 Ward,ハイ・チャウ2区,ハイ・チャウ2,TRUE
jp,VN,30011073,Binh Thuan ward,ビン・トゥアン区,ビン・トゥアン,TRUE
jp,VN,30011089,Hoa Thuan Dong Ward,ホア・トゥアン・ドン区,ホア・トゥアン・ドン,TRUE
jp,VN,30011075,Hoa Cuong Bac Ward,ホア・クオン・バック区,ホア・クオン・バック,TRUE
jp,VN,30011094,Thach Thang Ward,タッチ・タイン区,タッチ・タイン,TRUE
jp,VN,30011091,Nam Duong Ward,ナム・ズオン区,ナム・ズオン,TRUE
jp,VN,30011095,Thanh Binh Ward,タンビン区,タンビン,TRUE
jp,VN,30011072,Binh Hien Ward,ビン・ヒエン区,ビン・ヒエン,TRUE
jp,VN,30011093,Phuoc Ninh Ward,フオック・ニン区,フオック・ニン,TRUE
jp,VN,30011088,Hoa Cuong Nam Ward,ホア・クオン・ナム区,ホア・クオン・ナム,TRUE
jp,VN,30011097,Thuan Phuoc Ward,トゥアン・フオック区,トゥアン・フオック,TRUE
jp,VN,10010198,Dien Ban District,ディエンバン地区,ディエンバン地,TRUE
jp,VN,30010801,Thanh Ha ward,タイン・ハ区,タイン・ハ,TRUE
jp,VN,30010796,Cam Nam ward,カムナム区,カムナム,TRUE
jp,VN,30010794,Cam An ward,カムアン区,カムアン,TRUE
jp,VN,30010804,Cam Thanh town,カム・タン市,カム・タン,TRUE
jp,VN,30010798,Cua Dai ward,クア・ダイ区,クア・ダイ,TRUE
jp,VN,30010800,Tân An ward,タン・アン区,タン・アン,TRUE
jp,VN,30010799,Son Phong ward,ソン・フォン区,ソン・フォン,TRUE
jp,VN,30010795,Cam Chau ward,カム・チャウ区,カム・チャウ,TRUE
jp,VN,30010797,Cam Pho ward,カムフォー区,カムフォー,TRUE
jp,VN,10010162,Duy Xuyen District,ドゥイシュエン地区,ドゥイシュエン地,TRUE
jp,VN,10010549,Phuoc Son District,フオックソン地区,フオックソン地,TRUE
jp,VN,30014390,Phuoc Loc Commune,フオック・ロック地区,フオック・ロック地,TRUE
jp,VN,10010523,Phu Ninh District,フー・ニン地区,フー・ニン地,TRUE
jp,VN,30014253,Tam Thanh Commune,タムタイン自治区,タムタイン自治,TRUE
jp,VN,30014252,Phu Thinh Township,フー・ティン自治区,フー・ティン自治,TRUE
jp,VN,10010013,Bac Tra My District,バック・トラ・ミー地区,バック・トラ・ミー地,TRUE
jp,VN,10010689,Thang Binh District,タンビン地区,タンビン地,TRUE
jp,VN,30014357,Ha Lam Township,ハ・ラム町,ハ・ラム,TRUE
jp,VN,30014375,Binh Que Commune,ビンクエ地区,ビンクエ地,TRUE
jp,VN,10010177,Dai Loc District,ダイロク地区,ダイロク地,TRUE
jp,VN,10010470,Nam Tra My District,ナムトラミー地区,ナムトラミー地,TRUE
jp,VN,10009941,Nam Giang District,ナム・ジャン地区,ナム・ジャン地,TRUE
jp,VN,30014326,Cha Val Commune,チャバル地区,チャバル地,TRUE
jp,VN,30014328,Ca Dy Commune,カーディ地区,カーディ地,TRUE
jp,VN,30014322,Zuoich Commune,ズオイチ地区,ズオイチ地,TRUE
jp,VN,30014320,Laee Commune,レエ地区,レエ地,TRUE
jp,VN,10010650,Tay Giang District,タイ・ジャン地区,タイ・ジャン地,TRUE
jp,VN,30014332,Lang Commune,ラン地区,ラン地,TRUE
jp,VN,30014337,Dang Commune,ダン地区,ダン地,TRUE
jp,VN,30014162,Ch'om Commune,チョム地区,チョム地,TRUE
jp,VN,10010579,Que Son District,クエ・ソン地区,クエ・ソン地,TRUE
jp,VN,30014211,Dong Phu Township,ドン・フー自治区,ドン・フー自治,TRUE
jp,VN,30010660,Nong Son District,ノン・ソン区,ノン・ソン,TRUE
jp,VN,10010283,Hiep Duc District,ヒエップ・ドゥック地区,ヒエップ・ドゥック地,TRUE
jp,VN,30014250,Binh Lam Commune,ビンラム地区,ビンラム地,TRUE
jp,VN,10009804,Tien Phuoc District,ティエン・フオック地区,ティエン・フオック地,TRUE
jp,VN,10010214,Dong Giang District,ドン・ジャン地区,ドン・ジャン地,TRUE
jp,VN,30014308,Ta Lu Commune,タールー地区,タールー地,TRUE
jp,VN,30014313,Ba Commune,バ地区,バ地,TRUE
jp,VN,30014311,A Ting Commune,アーティン地区,アーティン地,TRUE
jp,VN,30014312,Tu Commune,トゥ地区,トゥ地,TRUE
jp,VN,30014315,Za Hung Commune,ザハン地区,ザハン地,TRUE
jp,VN,30014314,A Rooi Commune,アーロイ地区,アーロイ地,TRUE
jp,VN,30014160,Truong Xuan Ward,チュオン・スアン区,チュオン・スアン,TRUE
jp,VN,30014166,Tam Thanh Commune,タムタイン自治区,タムタイン自治,TRUE
jp,VN,30014154,An My Ward,アン・ミー区,アン・ミー,TRUE
jp,VN,30014157,An Son Ward,アン・ソン区,アン・ソン,TRUE
jp,VN,30014152,Tan Thanh Ward,タン・タイン区,タン・タイン,TRUE
jp,VN,30014158,An Phu Ward,アン・フー区,アン・フー,TRUE
jp,VN,30014153,Phuoc Hoa Ward,フォック・ホア区,フォック・ホア,TRUE
jp,VN,30014159,Hoa Thuan Ward,ホア・トゥアン区,ホア・トゥアン,TRUE
jp,VN,30014155,Hoa Huong Ward,ホア・フオン区,ホア・フオン,TRUE
jp,VN,30014156,An Xuan Ward,アン・スアン区,アン・スアン,TRUE
jp,VN,10010512,Nui Thanh District,ヌイタン地区,ヌイタン地,TRUE
jp,VN,30014236,Tam Thanh Commune,タムタイン自治区,タムタイン自治,TRUE
jp,VN,30014235,Tam Son Commune,タムソン地区,タムソン地,TRUE
jp,VN,30010661,Tu Nghia District,トゥ・ギア地区,トゥ・ギア地,TRUE
jp,VN,10010654,Tay Tra District,タイ・トラ地区,タイ・トラ地,TRUE
jp,VN,10010712,Tra Bong District,トラ・ボン地区,トラ・ボン地,TRUE
jp,VN,10010484,Nghia Hanh District,ギア・ハイン地区,ギア・ハイン地,TRUE
jp,VN,10010603,Son Ha District,ソン・ハ地区,ソン・ハ地,TRUE
jp,VN,10010602,Di Lang Township,ディ・ラン町,ディ・ラン,TRUE
jp,VN,10011483,Son Tinh District,ソンティン地区,ソンティン地,TRUE
jp,VN,10010431,Minh Long District,ミン・ロン地区,ミン・ロン地,TRUE
jp,VN,10009991,Ba To District,バー・トゥオ地区,バー・トゥオ地,TRUE
jp,VN,10010039,Binh Son District,ビンソン地区,ビンソン地,TRUE
jp,VN,30010280,Ly Son District,リー・ソン地区,リー・ソン地,TRUE
jp,VN,10010571,Quang Ngai City,クアン・ガイ市,クアン・ガイ,TRUE
jp,VN,30015161,Nghia Lo Ward,ギア・ロイ区,ギア・ロイ,TRUE
jp,VN,30015160,Nghia Chanh Ward,ギア・チャン区,ギア・チャン,TRUE
jp,VN,30015157,Tran Hung Dao Ward,トランフンダオ区,トランフンダオ,TRUE
jp,VN,30015163,Quang Phu Ward,クアン・フー区,クアン・フー,TRUE
jp,VN,30015162,Nguyen Nghiem Ward,グエン・ニエム区,グエン・ニエム,TRUE
jp,VN,30015169,Chanh Lo Ward,チャン・ロー区,チャン・ロー,TRUE
jp,VN,30015158,Tran Phu Ward,トラン・フー区,トラン・フー,TRUE
jp,VN,30015155,Le Hong Phong Ward,レ・ホン・フォン区,レ・ホン・フォン,TRUE
jp,VN,10010360,Kon Plong District,コン・プロン地区,コン・プロン地,TRUE
jp,VN,30010642,la H'Drai District,ラ・ハドライ地区,ラ・ハドライ地,TRUE
jp,VN,10010187,Dak To District,ダク・ト地区,ダク・ト地,TRUE
jp,VN,10010184,Dak Glei District,ダク・グレイ地区,ダク・グレイ地,TRUE
jp,VN,10010590,Sa Thay District,サ・タイ地区,サ・タイ地,TRUE
jp,VN,10010490,Ngoc Hoi District,グオックホイ地区,グオックホイ地,TRUE
jp,VN,10010361,Kon Ray District,コン・レイ地区,コン・レイ地,TRUE
jp,VN,10010195,Kon Tum city,コントム市,コントム,TRUE
jp,VN,30015404,Quyet Thang Ward,クエット・タン区,クエット・タン,TRUE
jp,VN,30015410,Thong Nhat Ward,トン・ニャット区,トン・ニャット,TRUE
jp,VN,30015405,Quang Trung Ward,クアン・チュン区,クアン・チュン,TRUE
jp,VN,30015409,Ngo May Ward,ゴ・マイ区,ゴ・マイ,TRUE
jp,VN,30015411,Le Loi Ward,レ・ロイ区,レ・ロイ,TRUE
jp,VN,30015413,Tran Hung Dao Ward,トランフンダオ区,トランフンダオ,TRUE
jp,VN,30015408,Thang Loi Ward,トゥアン・ロイ区,トゥアン・ロイ,TRUE
jp,VN,30015407,Truong Chinh Ward,チュオン・チン区,チュオン・チン,TRUE
jp,VN,30015412,Nguyen Trai Ward,グエン・トライ区,グエン・トライ,TRUE
jp,VN,30015406,Duy Tan Ward,ドゥイ・タン区,ドゥイ・タン,TRUE
jp,VN,30015424,Ia Chim Commune,イアチム自治区,イアチム自治,TRUE
jp,VN,10010193,Dak Ha District,ダク・ハ地区,ダク・ハ地,TRUE
jp,VN,10010295,Hoai Nhon District,ホアイ・ニョン地区,ホアイ・ニョン地,TRUE
jp,VN,10009975,Quy Nhon City,クイニョン市,クイニョン,TRUE
jp,VN,30014703,Tran Phu Ward,トランフー区,トランフー,TRUE
jp,VN,10011238,Le Hong Phong Ward,レ・ホン・フォン区,レ・ホン・フォン,TRUE
jp,VN,10010539,Phu Cat District,フーカット地区,フーカット地,TRUE
jp,VN,30012798,Ghenh Rang Ward,ゲン・ラン区,ゲン・ラン,TRUE
jp,VN,30014702,Tran Hung Dao Ward,トランフンダオ区,トランフンダオ,TRUE
jp,VN,30014700,Quang Trung Ward,クアン・チュン区,クアン・チュン,TRUE
jp,VN,30014696,Nguyen Van Cu Ward,グエン・ヴァン・クー区,グエン・ヴァン・クー,TRUE
jp,VN,30014692,Bui Thi Xuan Ward,ブイ・ティ・スアン区,ブイ・ティ・スアン,TRUE
jp,VN,30014694,Le Loi Ward,レ・ロイ区,レ・ロイ,TRUE
jp,VN,30014701,Thi Nai Ward,ティ・ナイ区,ティ・ナイ,TRUE
jp,VN,30014693,Hai Cang Ward,ハイ・カン区,ハイ・カン,TRUE
jp,VN,30014699,Nhon Phu Ward,ニョン・フー区,ニョン・フー,TRUE
jp,VN,30014698,Nhon Binh Ward,ニョン・ビン区,ニョン・ビン,TRUE
jp,VN,30014695,Ly Thuong Kiet Ward,リー・トゥオン・キエット区,リー・トゥオン・キエット,TRUE
jp,VN,30014704,Tran Quang Dieu Ward,トラン・クアン・ヂュ区,トラン・クアン・ヂュ,TRUE
jp,VN,30014697,Ngo May Ward,ゴ・マイ区,ゴ・マイ,TRUE
jp,VN,30014705,Dong Da Ward,ドン・ダー区,ドン・ダー,TRUE
jp,VN,10010544,Phu My District,フーミー地区,フーミー地,TRUE
jp,VN,10010543,Phu My Township,フー・ミー町,フー・ミー,TRUE
jp,VN,10010294,Hoai An District,ホアイ・アン地区,ホアイ・アン地,TRUE
jp,VN,10009845,Van Canh District,ヴァン・カン地区,ヴァン・カン地,TRUE
jp,VN,10009844,Van Canh Township,ヴァン・カイン町,ヴァン・カイン,TRUE
jp,VN,10009829,Tuy Phuoc District,トゥイ・フオク地区,トゥイ・フオク地,TRUE
jp,VN,10009973,An Lao District,アン・ラオ地区,アン・ラオ地,TRUE
jp,VN,10010656,Tay Son District,タイソン地区,タイソン地,TRUE
jp,VN,10011467,Pleiku City,プレイク市,プレイク,TRUE
jp,VN,30014980,Tay Son Ward,タイソン自治区,タイソン自治,TRUE
jp,VN,10011466,Thong Nhat Ward,トン・ニャット区,トン・ニャット,TRUE
jp,VN,30014988,Yen The Ward,イェン・ティ区,イェン・ティ,TRUE
jp,VN,30014987,Thang Loi Ward,トゥアン・ロイ区,トゥアン・ロイ,TRUE
jp,VN,30014991,Dong Da Ward,ドン・ダー区,ドン・ダー,TRUE
jp,VN,30014977,Hoi Phu Ward,ホイ・フー区,ホイ・フー,TRUE
jp,VN,30014974,Chi Lang Ward,チー・ラン区,チー・ラン,TRUE
jp,VN,30014976,Hoa Lu Ward,ホア・ルー区,ホア・ルー,TRUE
jp,VN,30014979,Tra Ba Ward,トラ・バー区,トラ・バー,TRUE
jp,VN,30014990,Yen Do Ward,イェン・ドー区,イェン・ドー,TRUE
jp,VN,30014978,Hoi Thuong Ward,ホイ・トゥオン区,ホイ・トゥオン,TRUE
jp,VN,30014986,Phu Dong Ward,フー・ドン区,フー・ドン,TRUE
jp,VN,30014975,Dien Hong Ward,ディエン・ホン区,ディエン・ホン,TRUE
jp,VN,30014992,Ia Kring Ward,イア・クリン区,イア・クリン,TRUE
jp,VN,30015033,Gao Commune,ガオ地区,ガオ地,TRUE
jp,VN,10010131,Chu Se District,チューセー地区,チューセー地,TRUE
jp,VN,10010376,Krong Pa District,クロン・パ地区,クロン・パ地,TRUE
jp,VN,10010132,Chu Pah District,チュ・パ地区,チュ・パ地,TRUE
jp,VN,10010358,Kong Chro District,コン・クロ地区,コン・クロ地,TRUE
jp,VN,10010339,Ia Grai District,イアグライ地区,イアグライ地,TRUE
jp,VN,10010129,Chu Prong District,チュプルオン地区,チュプルオン地,TRUE
jp,VN,30010634,Chu Puh District,チュー・プー地区,チュー・プー地,TRUE
jp,VN,10010423,Mang Yang District,マンヤン地区,マンヤン地,TRUE
jp,VN,10010228,Duc Co,ドゥック・コ地区,ドゥック・コ地,TRUE
jp,VN,10010183,Dak Glong District,ダク・グロン地区,ダク・グロン地,TRUE
jp,VN,10010182,Dak Mil District,ダク・ミル地区,ダク・ミル地,TRUE
jp,VN,10010732,Tuy Duc District,トゥイダック地区,トゥイダック地,TRUE
jp,VN,10010189,Dak R'Lap District,ダク・ルラップ地区,ダク・ルラップ地,TRUE
jp,VN,10010191,Dak Song District,ダク・ソン地区,ダク・ソン地,TRUE
jp,VN,10010364,Krong No District,クロン・ノー地区,クロン・ノー地,TRUE
jp,VN,10010146,Cu Jut District,クージュット地区,クージュット地,TRUE
jp,VN,10010285,Ham Thuan Nam District,ハム・トゥアン・ナム地区,ハム・トゥアン・ナム地,TRUE
jp,VN,30014649,Thuan Nam Township,トゥアン・ナム町,トゥアン・ナム,TRUE
jp,VN,10010286,Phan Thiet City,ファン・ティエット市,ファン・ティエット,TRUE
jp,VN,30011104,Hung Long Ward,フン・ロン区,フン・ロン,TRUE
jp,VN,30011102,Duc Thang Ward,ドゥック・タン区,ドゥック・タン,TRUE
jp,VN,30011098,Binh Hung Ward,ビン・フン区,ビン・フン,TRUE
jp,VN,30011108,Phu Thuy Ward,フー・トゥイ区,フー・トゥイ,TRUE
jp,VN,30011106,Phu Hai Ward,フー・ハイ区,フー・ハイ,TRUE
jp,VN,30011103,Ham Tien Ward,ハム・ティエン区,ハム・ティエン,TRUE
jp,VN,30016834,Ham Tien Ward,ハム・ティエン区,ハム・ティエン,TRUE
jp,VN,30011100,Duc Long Ward,ドゥック・ロン区,ドゥック・ロン,TRUE
jp,VN,30011107,Phu Tai Ward,フー・タイ区,フー・タイ,TRUE
jp,VN,30011112,Phong Nam Town,フォン・ナム町,フォン・ナム,TRUE
jp,VN,30011109,Phu Trinh Ward,フー・トリン区,フー・トリン,TRUE
jp,VN,30011105,Lac Dao Ward,ラック・ダオ区,ラック・ダオ,TRUE
jp,VN,30011101,Duc Nghia Ward,ドゥック・ギア区,ドゥック・ギア,TRUE
jp,VN,30011117,Tien Loi Town,ティエン・ロイ町,ティエン・ロイ,TRUE
jp,VN,30011113,Thien Nghiep Town,ティエン・ニエップ町,ティエン・ニエップ,TRUE
jp,VN,30011111,Xuan An Ward,スアン・アン区,スアン・アン,TRUE
jp,VN,30011110,Thanh Hai Ward,タイン・ハイ区,タイン・ハイ,TRUE
jp,VN,10010383,Ham Tan District,ハム・タン地区,ハム・タン地,TRUE
jp,VN,30013974,Tan Nghia Township,タン・ギア自治区,タン・ギア自治,TRUE
jp,VN,30013973,Tan Minh Township,タン・ミン自治区,タン・ミン自治,TRUE
jp,VN,10010236,Duc Linh District,ドゥックリン地区,ドゥックリン地,TRUE
jp,VN,30014758,Duc Tai Township,ドゥック・タイ町,ドゥック・タイ,TRUE
jp,VN,30014757,Vo Xu Township,ヴォ・スー町,ヴォ・スー,TRUE
jp,VN,30014761,Me Pu Commune,メープ地区,メープ地,TRUE
jp,VN,10010615,Tanh Linh District,タン・リン地区,タン・リン地,TRUE
jp,VN,30013983,Lac Tanh Township,ラック・タン自治区,ラック・タン自治,TRUE
jp,VN,10010287,Ham Thuan Bac District,ハム・トゥアン・バック地区,ハム・トゥアン・バック地,TRUE
jp,VN,10010288,Ma Lam Township,マ・ラム市,マ・ラム,TRUE
jp,VN,30011236,Ham Phu Town,ハム・フー町,ハム・フー,TRUE
jp,VN,30011237,Hong Son Town,ホン・ソン町,ホン・ソン,TRUE
jp,VN,30011233,Ham Duc Town,ハム・ドゥック町,ハム・ドゥック,TRUE
jp,VN,30011235,Ham Chinh Town,ハム・チン町,ハム・チン,TRUE
jp,VN,30011134,Thuan Hoa Town,トゥアン・ホア町,トゥアン・ホア,TRUE
jp,VN,30011137,Hong Liem Town,ホン・リエム町,ホン・リエム,TRUE
jp,VN,30011127,Da Mi Town,ダ・ミー町,ダ・ミー,TRUE
jp,VN,30011138,Thuan Minh Town,ツァン・ミン町,ツァン・ミン,TRUE
jp,VN,30011128,Dong Tien Town,ドンティエン町,ドンティエン,TRUE
jp,VN,30011125,Phu Long Township,フー・ロン町,フー・ロン,TRUE
jp,VN,30011131,La Da Town,ラー・ダ町,ラー・ダ,TRUE
jp,VN,30011135,Dong Giang Town,ドン・ジャン町,ドン・ジャン,TRUE
jp,VN,30011136,Ham Tri Town,ハム・トリ町,ハム・トリ,TRUE
jp,VN,10010010,Bac Binh District,バック・ビン地区,バック・ビン地,TRUE
jp,VN,10010009,Cho Lau Township,チョ・ラウ町,チョ・ラウ,TRUE
jp,VN,10010533,Phu Quy District,フー・クイ地区,フー・クイ地,TRUE
jp,VN,30013970,Tam Thanh Commune,タムタイン自治区,タムタイン自治,TRUE
jp,VN,10009824,Tuy Phong District,ツイフォン地区,ツイフォン地,TRUE
jp,VN,30014728,Lien Huong Township,リエン・フオン町,リエン・フオン,TRUE
jp,VN,30014732,Vinh Hao Commune,ウィンハオ地区,ウィンハオ地,TRUE
jp,VN,30011399,Phuoc Loc Ward,フオック・ロック区,フオック・ロック,TRUE
jp,VN,30011402,Tan Binh Township,タン・ビン町,タン・ビン,TRUE
jp,VN,30011403,Tan Hai Township,タン・ハイ町,タン・ハイ,TRUE
jp,VN,30011404,Tan Phuoc Township,タン・フォック町,タン・フォック,TRUE
jp,VN,30011400,Tan An Ward,タン・アン区,タン・アン,TRUE
jp,VN,30011391,Binh Tan Ward,ビン・タン区,ビン・タン,TRUE
jp,VN,30011398,Phuoc Hoi Ward,フオック・ホイ区,フオック・ホイ,TRUE
jp,VN,30011401,Tan Thien Ward,タン・ティエン区,タン・ティエン,TRUE
jp,VN,10010175,Da Teh District,ダ・テ地区,ダ・テ地,TRUE
jp,VN,10010392,Lam Ha District,ラム・ハ地区,ラム・ハ地,TRUE
jp,VN,30013219,Lien Ha Commune,リエン・ハ地区,リエン・ハ地,TRUE
jp,VN,30013208,Me Linh Commune,メーリン地区,メーリン地,TRUE
jp,VN,10011056,Bao Loc City,バオロック市,バオロック,TRUE
jp,VN,30013090,Loc Son Ward,ロックソン区,ロックソン,TRUE
jp,VN,30013089,Loc Tien Ward,ロック・ティエン区,ロック・ティエン,TRUE
jp,VN,30013088,Loc Phat Ward,ロック・ファット区,ロック・ファット,TRUE
jp,VN,10010238,Duc Trong District,ドックトロン地区,ドックトロン地,TRUE
jp,VN,10010155,Di Linh District,ディリン地区,ディリン地,TRUE
jp,VN,10010381,Lac Duong District,ラック・ズオン区,ラック・ズオン,TRUE
jp,VN,10010380,Lac Duong Township,ラック・ズオン市,ラック・ズオン,TRUE
jp,VN,30011245,Ward 5,5区,5,TRUE
jp,VN,30011247,Ward 5,5区,5,TRUE
jp,VN,30011246,Ward 5,5区,5,TRUE
jp,VN,30011254,Ta Nung Town,タ・ヌン町,タ・ヌン,TRUE
jp,VN,30011256,Xuan Truong Town,スアン・チュオン町,スアン・チュオン,TRUE
jp,VN,30011255,Xuan Tho Town,スアン・トー町,スアン・トー,TRUE
jp,VN,30011253,Tram Hanh Town,トラム・ハン町,トラム・ハン,TRUE
jp,VN,10010199,Dam Rong District,ダム・ロン地区,ダム・ロン地,TRUE
jp,VN,10010084,Cat Tien District,カット・ティエン地区,カット・ティエン地,TRUE
jp,VN,10009939,Don Duong District,ドン・ズオン地区,ドン・ズオン地,TRUE
jp,VN,10010178,Da Huoai District,ダ・フオアイ地区,ダ・フオアイ地,TRUE
jp,VN,30013101,Da M'ri Township,ダムリ自治市,ダムリ自治,TRUE
jp,VN,30013103,Ma Da Guoi Township,マダグイ自治市,マダグイ自治,TRUE
jp,VN,30013116,Phuoc Loc Commune,フオック・ロック地区,フオック・ロック地,TRUE
jp,VN,10009999,Bao Lam District,バオ・ラム地区,バオ・ラム地,TRUE
jp,VN,30013117,Loc Thang Township,ロックタン自治市,ロックタン自治,TRUE
jp,VN,10010311,Hue City,フエ市,フエ,TRUE
jp,VN,30011176,Phu Nhuan Ward,フー・ニュアン区,フー・ニュアン,TRUE
jp,VN,10010528,Phu Loc District,プーロック地区,プーロック地,TRUE
jp,VN,30011179,Duc Ward,ドゥック区,ドゥック,TRUE
jp,VN,30011164,An Dong Ward,アン・ドン区,アン・ドン,TRUE
jp,VN,30011177,Phu Thuan Ward,フー・トゥアン区,フー・トゥアン,TRUE
jp,VN,30011171,Phu Cat Ward,フー・カット区,フー・カット,TRUE
jp,VN,30011180,Tay Loc Ward,タイ・ロック区,タイ・ロック,TRUE
jp,VN,30011186,Truong An Ward,チュオン・アン区,チュオン・アン,TRUE
jp,VN,30011168,Huong So Ward,フオン・ソー区,フオン・ソー,TRUE
jp,VN,30011165,An Hoa Ward,アン・ホア区,アン・ホア,TRUE
jp,VN,30011163,An Cuu Ward,アン・クー区,アン・クー,TRUE
jp,VN,30011184,Thuy Bieu Ward,トゥイ・ビーウ区,トゥイ・ビーウ,TRUE
jp,VN,30011175,Phu Hoi Ward,フー・ホイ区,フー・ホイ,TRUE
jp,VN,30011167,Huong Long Ward,フオン・ロン区,フオン・ロン,TRUE
jp,VN,30011189,Xuan Phú Ward,スアン・フー区,スアン・フー,TRUE
jp,VN,30011166,An Tay Ward,アン・タイ区,アン・タイ,TRUE
jp,VN,30011174,Phu Hoa Ward,フー・ホア区,フー・ホア,TRUE
